,0,1
1112,wavelet-HHL_glrlm_LongRunEmphasis,0
1113,wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0
1114,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0
1115,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0
1116,wavelet-HHL_glrlm_RunEntropy,0
1117,wavelet-HHL_glrlm_RunLengthNonUniformity,0
1118,wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0
1119,wavelet-HHL_glrlm_RunPercentage,0
1120,wavelet-HHL_glrlm_RunVariance,0
1121,wavelet-HHL_glrlm_ShortRunEmphasis,0
1122,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0
1123,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0
1124,wavelet-HHL_glszm_GrayLevelNonUniformity,0
1125,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0
1126,wavelet-HHL_glszm_GrayLevelVariance,0
1127,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0
1128,wavelet-HHL_glszm_LargeAreaEmphasis,0
1129,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0
1130,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0
1131,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0
1132,wavelet-HHL_glszm_SizeZoneNonUniformity,0
1133,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0
1134,wavelet-HHL_glszm_SmallAreaEmphasis,0
1135,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0
1136,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0
1137,wavelet-HHL_glszm_ZoneEntropy,0
1138,wavelet-HHL_glszm_ZonePercentage,0
1139,wavelet-HHL_glszm_ZoneVariance,0
1140,wavelet-HHL_gldm_DependenceEntropy,0
1141,wavelet-HHL_gldm_DependenceNonUniformity,0
1142,wavelet-HHL_gldm_DependenceNonUniformityNormalized,0
1143,wavelet-HHL_gldm_DependenceVariance,0
1144,wavelet-HHL_gldm_GrayLevelNonUniformity,0
1145,wavelet-HHL_gldm_GrayLevelVariance,0
1146,wavelet-HHL_gldm_HighGrayLevelEmphasis,0
1147,wavelet-HHL_gldm_LargeDependenceEmphasis,0
1148,wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0
1149,wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0
1150,wavelet-HHL_gldm_LowGrayLevelEmphasis,0
1151,wavelet-HHL_gldm_SmallDependenceEmphasis,0
1152,wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0
1153,wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0
1154,wavelet-HHH_firstorder_10Percentile,0
1155,wavelet-HHH_firstorder_90Percentile,0
1156,wavelet-HHH_firstorder_Energy,0
1157,wavelet-HHH_firstorder_Entropy,0
1158,wavelet-HHH_firstorder_InterquartileRange,0
1159,wavelet-HHH_firstorder_Kurtosis,0
1160,wavelet-HHH_firstorder_Maximum,0
1161,wavelet-HHH_firstorder_MeanAbsoluteDeviation,0
1162,wavelet-HHH_firstorder_Mean,0
1163,wavelet-HHH_firstorder_Median,0
1164,wavelet-HHH_firstorder_Minimum,0
1165,wavelet-HHH_firstorder_Range,0
1166,wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0
1167,wavelet-HHH_firstorder_RootMeanSquared,0
1168,wavelet-HHH_firstorder_Skewness,0
1169,wavelet-HHH_firstorder_TotalEnergy,0
1170,wavelet-HHH_firstorder_Uniformity,0
1171,wavelet-HHH_firstorder_Variance,0
1172,wavelet-HHH_glcm_Autocorrelation,0
1173,wavelet-HHH_glcm_JointAverage,0
1174,wavelet-HHH_glcm_ClusterProminence,0
1175,wavelet-HHH_glcm_ClusterShade,0
1176,wavelet-HHH_glcm_ClusterTendency,0
1177,wavelet-HHH_glcm_Contrast,0
1178,wavelet-HHH_glcm_Correlation,0
1179,wavelet-HHH_glcm_DifferenceAverage,0
1180,wavelet-HHH_glcm_DifferenceEntropy,0
1181,wavelet-HHH_glcm_DifferenceVariance,0
1182,wavelet-HHH_glcm_JointEnergy,0
1183,wavelet-HHH_glcm_JointEntropy,0
1184,wavelet-HHH_glcm_Imc1,0
1185,wavelet-HHH_glcm_Imc2,0
1186,wavelet-HHH_glcm_Idm,0
1187,wavelet-HHH_glcm_Idmn,0
1188,wavelet-HHH_glcm_Id,0
1189,wavelet-HHH_glcm_Idn,0
1190,wavelet-HHH_glcm_InverseVariance,0
1191,wavelet-HHH_glcm_MaximumProbability,0
1192,wavelet-HHH_glcm_SumEntropy,0
1193,wavelet-HHH_glcm_SumSquares,0
1194,wavelet-HHH_glrlm_GrayLevelNonUniformity,0
1195,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0
1196,wavelet-HHH_glrlm_GrayLevelVariance,0
1197,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0
1198,wavelet-HHH_glrlm_LongRunEmphasis,0
1199,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0
1200,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0
1201,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0
1202,wavelet-HHH_glrlm_RunEntropy,0
1203,wavelet-HHH_glrlm_RunLengthNonUniformity,0
1204,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0
1205,wavelet-HHH_glrlm_RunPercentage,0
1206,wavelet-HHH_glrlm_RunVariance,0
1207,wavelet-HHH_glrlm_ShortRunEmphasis,0
1208,wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0
1209,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0
1210,wavelet-HHH_glszm_GrayLevelNonUniformity,0
1211,wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0
1212,wavelet-HHH_glszm_GrayLevelVariance,0
1213,wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0
1214,wavelet-HHH_glszm_LargeAreaEmphasis,0
1215,wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0
1216,wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0
1217,wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0
1218,wavelet-HHH_glszm_SizeZoneNonUniformity,0
1219,wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0
1220,wavelet-HHH_glszm_SmallAreaEmphasis,0
1221,wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0
1222,wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0
1223,wavelet-HHH_glszm_ZoneEntropy,0
1224,wavelet-HHH_glszm_ZonePercentage,0
1225,wavelet-HHH_glszm_ZoneVariance,0
1226,wavelet-HHH_gldm_DependenceEntropy,0
1227,wavelet-HHH_gldm_DependenceNonUniformity,0
1228,wavelet-HHH_gldm_DependenceNonUniformityNormalized,0
1229,wavelet-HHH_gldm_DependenceVariance,0
1230,wavelet-HHH_gldm_GrayLevelNonUniformity,0
1231,wavelet-HHH_gldm_GrayLevelVariance,0
1232,wavelet-HHH_gldm_HighGrayLevelEmphasis,0
1233,wavelet-HHH_gldm_LargeDependenceEmphasis,0
1234,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0
1235,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0
1236,wavelet-HHH_gldm_LowGrayLevelEmphasis,0
1237,wavelet-HHH_gldm_SmallDependenceEmphasis,0
1238,wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0
1239,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0
1240,wavelet-LLL_firstorder_10Percentile,0
1241,wavelet-LLL_firstorder_90Percentile,0
1242,wavelet-LLL_firstorder_Energy,0
1243,wavelet-LLL_firstorder_Entropy,0
1244,wavelet-LLL_firstorder_InterquartileRange,0
1245,wavelet-LLL_firstorder_Kurtosis,0
1246,wavelet-LLL_firstorder_Maximum,0
1247,wavelet-LLL_firstorder_MeanAbsoluteDeviation,0
1248,wavelet-LLL_firstorder_Mean,0
1249,wavelet-LLL_firstorder_Median,0
1250,wavelet-LLL_firstorder_Minimum,0
1251,wavelet-LLL_firstorder_Range,0
1252,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0
1253,wavelet-LLL_firstorder_RootMeanSquared,0
1254,wavelet-LLL_firstorder_Skewness,0
1255,wavelet-LLL_firstorder_TotalEnergy,0
1256,wavelet-LLL_firstorder_Uniformity,0
1257,wavelet-LLL_firstorder_Variance,0
1258,wavelet-LLL_glcm_Autocorrelation,0
1259,wavelet-LLL_glcm_JointAverage,0
1260,wavelet-LLL_glcm_ClusterProminence,0
1261,wavelet-LLL_glcm_ClusterShade,0
1262,wavelet-LLL_glcm_ClusterTendency,0
1263,wavelet-LLL_glcm_Contrast,0
1264,wavelet-LLL_glcm_Correlation,0
1265,wavelet-LLL_glcm_DifferenceAverage,0
1266,wavelet-LLL_glcm_DifferenceEntropy,0
1267,wavelet-LLL_glcm_DifferenceVariance,0
1268,wavelet-LLL_glcm_JointEnergy,0
1269,wavelet-LLL_glcm_JointEntropy,0
1270,wavelet-LLL_glcm_Imc1,0
1271,wavelet-LLL_glcm_Imc2,0
1272,wavelet-LLL_glcm_Idm,0
1273,wavelet-LLL_glcm_Idmn,0
1274,wavelet-LLL_glcm_Id,0
1275,wavelet-LLL_glcm_Idn,0
1276,wavelet-LLL_glcm_InverseVariance,0
1277,wavelet-LLL_glcm_MaximumProbability,0
1278,wavelet-LLL_glcm_SumEntropy,0
1279,wavelet-LLL_glcm_SumSquares,0
1280,wavelet-LLL_glrlm_GrayLevelNonUniformity,0
1281,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0
1282,wavelet-LLL_glrlm_GrayLevelVariance,0
1283,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0
1284,wavelet-LLL_glrlm_LongRunEmphasis,0
1285,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0
1286,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0
1287,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0
1288,wavelet-LLL_glrlm_RunEntropy,0
1289,wavelet-LLL_glrlm_RunLengthNonUniformity,0
1290,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0
1291,wavelet-LLL_glrlm_RunPercentage,0
1292,wavelet-LLL_glrlm_RunVariance,0
1293,wavelet-LLL_glrlm_ShortRunEmphasis,0
1294,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0
1295,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0
1296,wavelet-LLL_glszm_GrayLevelNonUniformity,0
1297,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0
1298,wavelet-LLL_glszm_GrayLevelVariance,0
1299,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0
1300,wavelet-LLL_glszm_LargeAreaEmphasis,0
1301,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0
1302,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0
1303,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0
1304,wavelet-LLL_glszm_SizeZoneNonUniformity,0
1305,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0
1306,wavelet-LLL_glszm_SmallAreaEmphasis,0
1307,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0
1308,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0
1309,wavelet-LLL_glszm_ZoneEntropy,0
1310,wavelet-LLL_glszm_ZonePercentage,0
1311,wavelet-LLL_glszm_ZoneVariance,0
1312,wavelet-LLL_gldm_DependenceEntropy,0
1313,wavelet-LLL_gldm_DependenceNonUniformity,0
1314,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0
1315,wavelet-LLL_gldm_DependenceVariance,0
1316,wavelet-LLL_gldm_GrayLevelNonUniformity,0
1317,wavelet-LLL_gldm_GrayLevelVariance,0
1318,wavelet-LLL_gldm_HighGrayLevelEmphasis,0
1319,wavelet-LLL_gldm_LargeDependenceEmphasis,0
1320,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0
1321,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0
1322,wavelet-LLL_gldm_LowGrayLevelEmphasis,0
1323,wavelet-LLL_gldm_SmallDependenceEmphasis,0
1324,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0
1325,wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0
